seed,binary codification,max layers,max convs per layer,layers,training secs,epochs,val_loss,val_iou,val_dice,val_dice crossentropy,val_accuracy,train_loss,train_iou,train_dice,train_dice crossentropy,train_accuracy,real_codification
10,AAIQIAGFRIJIXAA6V4DOJVSUOAAA7PQAF6J56QQ_192,4,2,4,402.2017491710012,15,0.0272711551189422,0.9727288448810576,0.9861738681793212,0.737665559053421,0.9832001495361328,,,,,,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.59, 0.34, 0.01, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.68, 0.34, 0.45, 0.01, 0.51, 0.01, 0.34, 0.51, 0.01, 0.68, 0.68, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.84, 0.34, 0.68, 0.51, 0.68, 0.01, 0.45, 0.93, 0.34, 0.23, 0.34, 0.34, 0.34, 0.68, 0.09, 0.68, 0.01, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.43, 0.68, 0.57, 0.68, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.51, 0.68, 0.9, 0.51, 0.18, 0.68, 0.57, 0.76, 0.01, 0.34]"
11,AAAAAAAADGIWRAAGWAAPKEADZQAAYBVJNDAAGNQ_192,4,2,3,348.66802442399967,15,0.0376206266880035,0.9623793733119964,0.9808168292045594,0.7334680116176605,0.9818058776855468,,,,,,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.68, 0.68, 0.34, 0.26, 0.68, 0.79, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.18, 0.34, 0.45, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.84, 0.34, 0.79, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.84, 0.01, 0.9, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.34, 0.01, 0.01, 0.68, 0.51, 0.34, 0.34, 0.76, 0.01, 0.45, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.68, 0.68, 0.45]"
12,AAAAAAAADW4SBYU6MFDWBMADO4AAHYQADKIAGXA_192,4,2,3,625.3336447850015,15,0.7941704440116882,0.2058295559883117,0.3409647107124328,0.1935749387741089,0.1990599060058593,,,,,,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.93, 0.68, 0.57, 0.26, 0.34, 0.01, 0.34, 0.68, 0.34, 0.79, 0.84, 0.01, 0.9, 0.01, 0.51, 0.01, 0.57, 0.34, 0.01, 0.34, 0.68, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.76, 0.68, 0.57, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.09, 0.68, 0.9, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.18, 0.34, 0.79, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.76, 0.34, 0.9]"
13,AAAAAAAADWPQNAA5TAAHC4ADWAAA5LQAHJKN7BY_192,4,2,3,7697.253380585,15,0.0393725907802581,0.9606274092197418,0.979908537864685,0.7294754493236542,0.9819501495361328,,,,,,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.93, 0.68, 0.23, 0.93, 0.01, 0.23, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.93, 0.68, 0.23, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.43, 0.01, 0.68, 0.68, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.93, 0.68, 0.01, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.43, 0.34, 0.68, 0.68, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.43, 0.34, 0.34, 0.51, 0.59, 0.68, 0.57, 0.93, 0.01, 0.57]"
14,AAAAAAAAAAAAAAAAAAAH3M6R2UZO5YQAC3AAB5Y_192,4,2,2,41.28934092700001,15,0.0567227089405059,0.943277291059494,0.9707661032676695,0.7258049130439759,0.9781019592285156,,,,,,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.43, 0.68, 0.45, 0.68, 0.18, 0.68, 0.79, 0.43, 0.34, 0.68, 0.01, 0.34, 0.34, 0.57, 0.43, 0.34, 0.9, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.26, 0.68, 0.45, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.18, 0.68, 0.57]"
15,AAAAAAAAAAAAAAAAAAANYEABQCAANJXLFBIAD7A_192,4,2,2,92.51169774799928,15,0.1371870970726013,0.8628129029273987,0.9260602259635924,0.6758395183086395,0.9614439392089844,,,,,,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.76, 0.68, 0.01, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.34, 0.01, 0.01, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.18, 0.34, 0.79, 0.68, 0.43, 0.34, 0.45, 0.51, 0.01, 0.34, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.43, 0.68, 0.9]"
16,AAAAAAAADCVSB5WNSVZ7IEAD2BTMZOUD4OIADQA_192,4,2,3,2409.8628041310003,15,0.0320984303951263,0.9679015696048736,0.9836791491508484,0.7357289850711822,0.9819524383544922,,,,,,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.68, 0.34, 0.68, 0.34, 0.34, 0.01, 0.34, 0.93, 0.68, 0.45, 0.34, 0.68, 0.34, 0.51, 0.51, 0.68, 0.23, 0.84, 0.34, 0.01, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.84, 0.34, 0.01, 0.01, 0.68, 0.68, 0.45, 0.34, 0.34, 0.57, 0.34, 0.59, 0.01, 0.57, 0.68, 0.34, 0.9, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.43, 0.01, 0.01]"
17,OWF4ZQSNMWAQNAALRT2OZ7KBCAXAQCQAG3YADTA_192,4,2,4,100.21884647899788,15,0.0340005040168762,0.9659994959831236,0.9826971006393432,0.7344424188137054,0.9825428009033204,,,,,,"[0.43, 0.34, 0.45, 0.26, 0.68, 0.9, 0.68, 0.18, 0.01, 0.34, 0.59, 0.68, 0.68, 0.51, 0.26, 0.68, 0.01, 0.26, 0.01, 0.23, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.51, 0.68, 0.12, 0.51, 0.18, 0.68, 0.79, 0.93, 0.68, 0.23, 0.68, 0.76, 0.34, 0.01, 0.59, 0.34, 0.01, 0.01, 0.51, 0.68, 0.01, 0.59, 0.01, 0.12, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.34, 0.68, 0.57, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.43, 0.01, 0.9]"
18,AAAAAAAAAAAAAAAAAAAOLUABSTRE7C5ZWBIAHEQ_192,4,2,2,806.492299318,15,0.0574260735511779,0.942573926448822,0.9703721404075624,0.7264225220680237,0.9773733520507812,,,,,,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.93, 0.34, 0.57, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.34, 0.34, 0.79, 0.51, 0.68, 0.34, 0.34, 0.43, 0.68, 0.12, 0.34, 0.76, 0.68, 0.23, 0.34, 0.01, 0.34, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.93, 0.34, 0.34]"
19,AA2MYACHA2VKHOCGBQADIMAD6X7HZEQAGJB5AVA_192,4,2,4,188.45951609399992,15,0.7716547346115112,0.2283452653884887,0.3711020278930664,0.3071094942092895,0.2002528381347656,,,,,,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.76, 0.01, 0.9, 0.68, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.59, 0.34, 0.9, 0.01, 0.18, 0.34, 0.68, 0.51, 0.34, 0.12, 0.68, 0.43, 0.01, 0.34, 0.18, 0.01, 0.12, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.18, 0.34, 0.01, 0.68, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.84, 0.68, 0.68, 0.51, 0.84, 0.68, 0.23, 0.93, 0.34, 0.34, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.34, 0.34, 0.34, 0.01, 0.18, 0.68, 0.79, 0.09, 0.34, 0.79]"
20,AAPRPQCELGRAL5XKRQAGZEABQG7MLCQAHZAAA5Q_192,4,2,4,425.6682114519999,15,0.0280392169952392,0.9719607830047609,0.9857777523994444,0.7382478547096253,0.9833777618408204,,,,,,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.43, 0.68, 0.12, 0.34, 0.84, 0.01, 0.01, 0.59, 0.34, 0.12, 0.01, 0.68, 0.68, 0.79, 0.59, 0.01, 0.34, 0.68, 0.93, 0.68, 0.57, 0.51, 0.34, 0.12, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.34, 0.68, 0.34, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.34, 0.01, 0.12, 0.51, 0.43, 0.68, 0.45, 0.26, 0.68, 0.12, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.43, 0.68, 0.34, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.09, 0.68, 0.45]"
21,AAAAAAAAAAAAAAAAAE3MCEADOJ5CIFQAE2WUPEA_192,4,2,2,531.1188958460002,15,0.0358084666728973,0.9641915333271026,0.98175808429718,0.7318491435050964,0.9820751953125,,,,,,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.59, 0.68, 0.45, 0.68, 0.01, 0.79, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.76, 0.68, 0.34, 0.01, 0.84, 0.34, 0.12, 0.26, 0.01, 0.34, 0.68, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.59, 0.68, 0.68, 0.01, 0.76, 0.34, 0.12, 0.93, 0.34, 0.01]"
22,AAAAAAAAAAAAAAAAAAAB2EAA64FHXLQAPDIABDA_192,4,2,2,311.95372612799974,15,0.2701469278335571,0.7298530721664429,0.8412630951404572,0.6314868795871734,0.9270624542236328,,,,,,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.09, 0.68, 0.79, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.18, 0.68, 0.57, 0.01, 0.09, 0.34, 0.23, 0.76, 0.68, 0.68, 0.68, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.84, 0.01, 0.45, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.26, 0.01, 0.9]"
23,AAAAAAAAAAAO3JXFSQAG2MAAYQUEHPQAPD7RBNA_192,4,2,3,103.03357787200002,15,0.0854723107814788,0.9145276892185212,0.9552976930141448,0.7143666589260101,0.9737824249267578,,,,,,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.09, 0.68, 0.45, 0.68, 0.59, 0.68, 0.57, 0.26, 0.68, 0.34, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.34, 0.68, 0.79, 0.68, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.18, 0.01, 0.79, 0.01, 0.51, 0.01, 0.34, 0.09, 0.68, 0.57, 0.68, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.84, 0.01, 0.57, 0.51, 0.84, 0.01, 0.79, 0.26, 0.68, 0.79]"
24,6CEDIABNXQDIR4UHWT36BFOFYK7MYJQAODQAGNQ_192,4,2,4,518.9561238450001,15,0.0337739288806915,0.9662260711193084,0.9828156280517578,0.7366656517982483,0.9824420928955078,,,,,,"[0.84, 0.01, 0.34, 0.26, 0.01, 0.23, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.26, 0.68, 0.45, 0.51, 0.93, 0.01, 0.01, 0.76, 0.01, 0.79, 0.34, 0.93, 0.34, 0.79, 0.18, 0.68, 0.45, 0.51, 0.18, 0.68, 0.57, 0.93, 0.01, 0.34, 0.34, 0.51, 0.68, 0.12, 0.43, 0.01, 0.34, 0.51, 0.43, 0.68, 0.45, 0.34, 0.01, 0.79, 0.68, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.93, 0.01, 0.57, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.68, 0.68, 0.45]"
