,real_codification,n_params,val_iou
378,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.93, 0.68, 0.79, 0.68, 0.18, 0.01, 0.57, 0.68, 0.01, 0.12, 0.01, 0.43, 0.68, 0.57, 0.09, 0.68, 0.23, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.76, 0.68, 0.68, 0.51, 0.93, 0.01, 0.23, 0.43, 0.34, 0.01]",[964098.0],0.8391824240485827
379,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.51, 0.68, 0.57, 0.68, 0.34, 0.34, 0.34, 0.09, 0.68, 0.01, 0.26, 0.01, 0.68, 0.01, 0.09, 0.34, 0.57, 0.93, 0.34, 0.68, 0.68, 0.93, 0.34, 0.68, 0.51, 0.01, 0.45, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.26, 0.34, 0.01, 0.68, 0.51, 0.34, 0.01, 0.26, 0.68, 0.57, 0.01, 0.43, 0.34, 0.01, 0.84, 0.68, 0.01]",[1574695.0],0.8991680810848872
380,"[0.09, 0.34, 0.23, 0.76, 0.68, 0.68, 0.68, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.09, 0.68, 0.23, 0.51, 0.18, 0.34, 0.34, 0.18, 0.01, 0.12, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.59, 0.68, 0.23, 0.51, 0.34, 0.68, 0.9, 0.43, 0.68, 0.23, 0.68, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.34, 0.34, 0.23, 0.01, 0.76, 0.01, 0.45, 0.51, 0.34, 0.9, 0.68, 0.68, 0.34, 0.12, 0.51, 0.34, 0.01, 0.01, 0.68, 0.01, 0.01, 0.26, 0.34, 0.23]",[177111.0],0.9212421347697576
381,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.18, 0.68, 0.01, 0.68, 0.59, 0.34, 0.12, 0.84, 0.68, 0.57, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.51, 0.34, 0.57, 0.68, 0.68, 0.68, 0.34, 0.84, 0.01, 0.9, 0.01, 0.18, 0.01, 0.45, 0.59, 0.34, 0.34, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.09, 0.01, 0.57, 0.51, 0.43, 0.34, 0.01, 0.84, 0.01, 0.01]",[2111355.0],0.8685549517472585
382,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.43, 0.68, 0.68, 0.34, 0.01, 0.57, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.09, 0.01, 0.57, 0.51, 0.09, 0.01, 0.57, 0.68, 0.68, 0.45, 0.34, 0.26, 0.34, 0.12, 0.34, 0.34, 0.9, 0.51, 0.51, 0.34, 0.23, 0.76, 0.01, 0.01, 0.68, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.68, 0.34, 0.23, 0.51, 0.26, 0.68, 0.9, 0.68, 0.34, 0.9]",[523592.0],0.8704701662063599
383,"[0.93, 0.34, 0.34, 0.93, 0.34, 0.57, 0.34, 0.26, 0.68, 0.57, 0.51, 0.34, 0.79, 0.51, 0.09, 0.34, 0.34, 0.26, 0.34, 0.01, 0.34, 0.26, 0.01, 0.68, 0.51, 0.34, 0.12, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.84, 0.01, 0.23, 0.68, 0.43, 0.01, 0.01, 0.34, 0.01, 0.57, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.59, 0.34, 0.12, 0.34, 0.76, 0.34, 0.23, 0.18, 0.01, 0.9, 0.51, 0.59, 0.68, 0.68, 0.51, 0.01, 0.45]",[10188667.0],0.9380583847562473
384,"[0.26, 0.68, 0.57, 0.26, 0.34, 0.01, 0.68, 0.76, 0.01, 0.34, 0.51, 0.01, 0.12, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.84, 0.01, 0.01, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.18, 0.68, 0.23, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.68, 0.01, 0.34, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.76, 0.01, 0.01, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.76, 0.34, 0.9, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.43, 0.34, 0.79, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.34, 0.34, 0.57]",[676301.0],0.9107594519853592
385,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.51, 0.68, 0.34, 0.34, 0.43, 0.01, 0.01, 0.09, 0.34, 0.12, 0.01, 0.59, 0.68, 0.01, 0.18, 0.68, 0.9, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.45, 0.51, 0.26, 0.34, 0.57, 0.18, 0.34, 0.34]",[545142.0],0.8842506234844526
386,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.09, 0.01, 0.01, 0.26, 0.01, 0.57, 0.34, 0.18, 0.34, 0.01, 0.34, 0.34, 0.45, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.59, 0.01, 0.01, 0.34, 0.43, 0.01, 0.23, 0.09, 0.01, 0.01, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.59, 0.34, 0.23, 0.34, 0.93, 0.01, 0.45, 0.93, 0.68, 0.79, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.68, 0.68, 0.45]",[28734311.0],0.9118459348877272
387,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.43, 0.34, 0.57, 0.68, 0.34, 0.9, 0.68, 0.09, 0.34, 0.68, 0.84, 0.68, 0.12, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.18, 0.01, 0.45, 0.34, 0.26, 0.01, 0.12, 0.59, 0.68, 0.45, 0.51, 0.43, 0.34, 0.34, 0.51, 0.01, 0.9]",[53758.0],0.9064810832341512
388,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.59, 0.68, 0.68, 0.43, 0.01, 0.9, 0.68, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.93, 0.34, 0.57, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.09, 0.68, 0.68, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.09, 0.68, 0.23, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.34, 0.68, 0.01, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.76, 0.68, 0.79, 0.51, 0.18, 0.01, 0.9, 0.09, 0.68, 0.23]",[347260.0],0.3082245752215385
389,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.68, 0.68, 0.34, 0.34, 0.51, 0.68, 0.12, 0.51, 0.68, 0.34, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.93, 0.01, 0.23, 0.68, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.93, 0.68, 0.68, 0.51, 0.51, 0.68, 0.57, 0.59, 0.68, 0.34, 0.68, 0.51, 0.68, 0.23, 0.09, 0.01, 0.01, 0.01, 0.93, 0.01, 0.01, 0.84, 0.68, 0.45]",[44529545.0],0.9420331651965778
390,"[0.68, 0.01, 0.12, 0.43, 0.34, 0.12, 0.68, 0.93, 0.34, 0.57, 0.18, 0.68, 0.68, 0.01, 0.26, 0.68, 0.23, 0.18, 0.01, 0.01, 0.68, 0.93, 0.34, 0.34, 0.93, 0.68, 0.9, 0.51, 0.34, 0.68, 0.01, 0.93, 0.34, 0.9, 0.68, 0.18, 0.01, 0.57, 0.51, 0.34, 0.12, 0.01, 0.68, 0.01, 0.79, 0.34, 0.01, 0.12, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.59, 0.68, 0.23, 0.01, 0.68, 0.34, 0.01, 0.09, 0.34, 0.9]",[40335697.0],0.8956965615351995
391,"[0.34, 0.01, 0.23, 0.18, 0.68, 0.45, 0.68, 0.59, 0.34, 0.01, 0.84, 0.34, 0.01, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.84, 0.34, 0.34, 0.68, 0.18, 0.01, 0.23, 0.26, 0.34, 0.68, 0.51, 0.84, 0.68, 0.9, 0.34, 0.68, 0.23, 0.68, 0.09, 0.01, 0.34, 0.51, 0.68, 0.45, 0.51, 0.51, 0.01, 0.34, 0.76, 0.01, 0.45, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.43, 0.68, 0.68, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.68, 0.01, 0.79]",[7176280.0],0.9303411722183228
392,"[0.59, 0.34, 0.12, 0.18, 0.01, 0.57, 0.68, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.76, 0.01, 0.57, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.43, 0.34, 0.9, 0.68, 0.59, 0.01, 0.45, 0.18, 0.01, 0.12, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.68, 0.68, 0.23, 0.34, 0.51, 0.34, 0.01, 0.51, 0.01, 0.57, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.34, 0.01, 0.57, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.18, 0.34, 0.57, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.76, 0.01, 0.79]",[238173.0],0.9056735828518868
393,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.18, 0.01, 0.34, 0.68, 0.68, 0.34, 0.68, 0.84, 0.01, 0.23, 0.76, 0.68, 0.01, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.18, 0.68, 0.68, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.51, 0.01, 0.23, 0.01, 0.18, 0.68, 0.12, 0.18, 0.68, 0.45]",[3313465.0],0.8295143470168114
394,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.26, 0.34, 0.68, 0.51, 0.68, 0.68, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.34, 0.01, 0.34, 0.01, 0.76, 0.34, 0.12, 0.76, 0.34, 0.01, 0.34, 0.18, 0.68, 0.45, 0.09, 0.01, 0.12, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.68, 0.68, 0.79]",[1536977.0],0.932502746085326
395,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.26, 0.68, 0.23, 0.68, 0.84, 0.34, 0.57, 0.59, 0.01, 0.23, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.76, 0.01, 0.9, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.51, 0.68, 0.23, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.34, 0.01, 0.34]",[139721.0],0.836980457107226
396,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.93, 0.68, 0.34, 0.68, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.59, 0.34, 0.57, 0.51, 0.51, 0.34, 0.79, 0.43, 0.01, 0.12, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.51, 0.34, 0.68, 0.01, 0.76, 0.34, 0.9, 0.84, 0.01, 0.23, 0.68, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.34, 0.34, 0.12, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.26, 0.01, 0.57]",[1188831.0],0.922867888212204
397,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.43, 0.01, 0.12, 0.09, 0.34, 0.45, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.09, 0.01, 0.79, 0.51, 0.68, 0.68, 0.12, 0.93, 0.34, 0.01, 0.68, 0.59, 0.01, 0.23, 0.34, 0.34, 0.23, 0.51, 0.93, 0.01, 0.12, 0.76, 0.01, 0.01]",[2711001.0],0.8384915143251419
398,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.76, 0.68, 0.9, 0.68, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.26, 0.34, 0.01, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.76, 0.68, 0.9, 0.34, 0.43, 0.68, 0.45, 0.68, 0.01, 0.79, 0.01, 0.84, 0.01, 0.79, 0.43, 0.01, 0.34, 0.68, 0.09, 0.68, 0.68, 0.59, 0.01, 0.45, 0.51, 0.43, 0.34, 0.79, 0.43, 0.01, 0.79, 0.68, 0.43, 0.01, 0.12, 0.59, 0.68, 0.9, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.18, 0.34, 0.68]",[1953324.0],0.9344647392630576
399,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.34, 0.34, 0.23, 0.68, 0.34, 0.9, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.84, 0.01, 0.01, 0.51, 0.51, 0.01, 0.9, 0.93, 0.34, 0.01, 0.68, 0.34, 0.01, 0.34, 0.93, 0.68, 0.68, 0.51, 0.93, 0.01, 0.79, 0.34, 0.68, 0.12, 0.34, 0.18, 0.34, 0.34, 0.26, 0.34, 0.34, 0.01, 0.76, 0.68, 0.23, 0.59, 0.01, 0.23]",[4298253.0],0.9507428760329882
400,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.43, 0.68, 0.45, 0.76, 0.34, 0.34, 0.68, 0.09, 0.34, 0.12, 0.51, 0.01, 0.23, 0.01, 0.18, 0.34, 0.9, 0.26, 0.01, 0.79, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.84, 0.68, 0.57, 0.01, 0.51, 0.68, 0.23, 0.51, 0.01, 0.23, 0.68, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.09, 0.34, 0.12, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.59, 0.68, 0.34]",[1184550.0],0.9023176496227582
401,"[0.09, 0.34, 0.34, 0.26, 0.34, 0.9, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.84, 0.01, 0.68, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.59, 0.34, 0.01, 0.34, 0.59, 0.01, 0.45, 0.93, 0.68, 0.12, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.59, 0.01, 0.57, 0.34, 0.43, 0.68, 0.57, 0.09, 0.34, 0.68, 0.51, 0.84, 0.68, 0.34, 0.59, 0.34, 0.12, 0.34, 0.43, 0.01, 0.68, 0.26, 0.68, 0.01, 0.01, 0.93, 0.01, 0.12, 0.68, 0.68, 0.79]",[10927893.0],0.9419403125842412
402,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.59, 0.34, 0.23, 0.34, 0.59, 0.34, 0.34, 0.34, 0.34, 0.68, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.51, 0.34, 0.9, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.09, 0.34, 0.34, 0.51, 0.26, 0.68, 0.12, 0.93, 0.68, 0.45]",[2273973.0],0.9232121537129084
403,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.43, 0.34, 0.68, 0.68, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.51, 0.34, 0.12, 0.51, 0.76, 0.01, 0.01, 0.59, 0.68, 0.23, 0.68, 0.93, 0.01, 0.12, 0.59, 0.34, 0.45, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.18, 0.68, 0.57]",[1035673.0],0.8922090907891591
404,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.59, 0.68, 0.01, 0.34, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.18, 0.68, 0.9, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.93, 0.68, 0.79, 0.68, 0.43, 0.01, 0.68, 0.68, 0.01, 0.01, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.84, 0.34, 0.79]",[6986169.0],0.8991576358675957
405,"[0.76, 0.34, 0.23, 0.68, 0.01, 0.9, 0.68, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.59, 0.68, 0.68, 0.51, 0.84, 0.34, 0.9, 0.93, 0.34, 0.34, 0.34, 0.93, 0.34, 0.01, 0.26, 0.34, 0.45, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.34, 0.34, 0.01, 0.68, 0.18, 0.01, 0.01, 0.09, 0.68, 0.23, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.84, 0.34, 0.45, 0.34, 0.68, 0.01, 0.79, 0.34, 0.01, 0.57, 0.51, 0.76, 0.34, 0.12, 0.51, 0.34, 0.45]",[7049003.0],0.949649968246619
406,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.84, 0.34, 0.79, 0.34, 0.18, 0.68, 0.45, 0.34, 0.01, 0.12, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.51, 0.68, 0.01, 0.34, 0.43, 0.34, 0.23, 0.59, 0.34, 0.9, 0.51, 0.84, 0.68, 0.9, 0.76, 0.01, 0.12]",[1151431.0],0.9319169908761978
407,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.68, 0.01, 0.23, 0.68, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.26, 0.68, 0.45, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.34, 0.34, 0.34, 0.34, 0.93, 0.01, 0.9, 0.43, 0.01, 0.01, 0.01, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.59, 0.34, 0.12, 0.68, 0.84, 0.01, 0.23, 0.76, 0.34, 0.45, 0.01, 0.26, 0.34, 0.45, 0.68, 0.01, 0.68, 0.68, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.51, 0.01, 0.12, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.34, 0.68, 0.57]",[1797265.0],0.917398161192735
408,"[0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.3323333333333333, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.499, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.26, 0.01, 0.45, 0.68, 0.59, 0.34, 0.9, 0.09, 0.68, 0.23, 0.01, 0.18, 0.34, 0.9, 0.93, 0.34, 0.01, 0.68, 0.59, 0.01, 0.23, 0.68, 0.68, 0.45, 0.51, 0.08233333333333333, 0.3323333333333333, 0.1101111111111111, 0.68, 0.34, 0.34]",[1650667.0],0.8465601786971092
